28.8,52.2
28.8,52.0
28.8,52.0
28.8,51.9
28.7,51.8
28.7,51.7
28.7,51.7
28.7,51.6
28.7,51.6
28.7,51.5
28.7,51.5
28.7,51.5
28.6,51.4
28.6,51.4
28.6,51.4
28.6,51.4
28.6,51.5
28.6,51.5
28.6,51.6
28.5,51.6
28.5,51.6
28.5,51.5
28.5,51.5
28.5,51.5
28.5,51.4
28.4,51.4
28.4,51.4
28.4,51.4
28.4,51.3
28.4,51.3
28.4,51.3
28.4,51.4
28.4,51.4
28.3,51.4
28.3,51.4
28.3,51.5
28.3,51.5
28.3,51.5
28.3,51.5
28.3,51.5
28.1,51.7
28.1,51.8
28.1,51.8
28.1,51.9
28.1,51.9
27.4,53.3
27.4,53.3
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.4,53.2
27.3,53.2
27.4,53.2
27.3,53.2
27.3,53.3
27.3,53.3
27.3,53.4
27.3,54.4
27.4,57.0
27.4,59.7
27.4,62.3
27.5,64.8
27.5,67.1
27.5,69.2
27.6,71.1
27.6,72.8
27.7,74.4
27.7,75.7
27.8,77.0
27.8,78.1
27.9,79.0
27.9,79.9
27.9,80.6
28.0,81.2
28.0,81.8
28.1,82.3
28.1,82.7
28.1,83.1
28.2,83.4
28.2,83.6
28.3,83.8
28.3,83.9
28.3,84.0
28.3,84.1
28.4,84.1
28.4,84.1
28.4,84.1
28.5,84.1
28.5,84.1
28.5,84.0
28.6,83.9
28.6,83.8
28.6,83.8
28.6,83.8
28.7,83.8
28.7,83.7
28.7,83.7
28.8,83.6
28.8,83.6
28.8,83.5
28.8,83.4
28.9,83.3
28.9,83.2
28.9,83.0
28.9,82.9
29.0,82.8
29.0,82.6
29.0,82.5
29.0,82.4
29.0,82.2
29.1,82.0
29.1,81.9
29.1,81.8
29.1,81.6
29.1,81.6
29.2,81.5
29.2,81.3
29.2,81.2
29.2,81.1
29.2,80.7
29.2,78.9
29.2,76.5
29.2,74.0
29.3,71.8
29.3,69.7
29.3,67.8
29.3,66.0
29.3,64.4
29.3,63.0
29.3,61.7
29.3,60.6
29.3,59.5
29.3,58.6
29.3,57.9
29.3,57.2
